,Unnamed: 0,storeNumber,latitude,longitude,postalCode
27378,1350,74907-101612,51.126009,-114.201215,T3G 2L5
27379,1351,4549-94631,51.1242,-114.246914,T3L 2V7
27380,1352,4325-1513,51.12814,-114.200608,T3G 4J8
27381,1353,4383-14851,51.13786,-114.157651,T3A 5K8
27382,1354,74996-104506,51.101777,-114.072602,T2K 1B3
27383,1355,3997-146205,43.077276,-79.082792,L2G 3W7
27384,1356,75525-35359,43.078906,-79.081879,L2G 3W6
27385,1357,75633-86381,43.079703,-79.082204,L2G 3W6
27386,1358,15793-158605,43.082173,-79.082901,L2G 3V9
27387,1359,75790-96396,43.082189,-79.082469,L2G 7M9
27388,1360,57744-291097,43.082474,-79.083214,L2G3V9
27389,1361,75826-96571,43.083867,-79.079999,L2G 2A3
27390,1362,75716-95583,43.085072,-79.080029,L2G 2A3
27391,1363,54219-285743,43.089883,-79.079372,L2G 3L6
27392,1364,75806-68443,43.090825,-79.072889,L2G 3K7
27393,1365,75798-95900,43.092149,-79.076253,L2E 6W7
27394,1366,75571-68502,43.091868,-79.071479,L2E 6W7
27395,1368,67044-301443,43.102834,-79.112836,L2E 7K5
27396,1369,20296-104210,43.070423,-79.128294,L2E 6S5
27397,1370,58015-290562,43.088752,-79.136208,L2H 0L4
27398,1371,18962-181665,43.114188,-79.123507,L2H 1K1
27399,1374,22091-205050,43.155656,-79.168483,L0S 1J0
27400,1376,19841-199684,43.137306,-79.215744,L2T 0A1
27401,1377,48418-262967,43.135123,-79.224231,L2T 2K9
27402,1378,60941-293988,43.119604,-79.249422,L2S 3A1
27403,1379,61356-295692,43.020769,-79.250016,L3C 1M4
27404,1380,55947-283787,43.22704,-79.116314,L0S 1J0
27405,1381,4319-1832,43.176281,-79.243769,L2N 2G1
27406,1382,4962-132004,43.190164,-79.227166,L2M 3W2
27407,1383,4556-94105,43.154894,-79.268019,L2R 6P9
27408,1384,61201-295543,43.155511,-79.275963,L2S 0E7
27409,1385,17411-171644,43.174149,-79.274883,L2W 1A2
27410,1386,66784-300169,43.256525,-79.074715,L0S 1J0
27411,1405,4350-2078,43.77247,-79.283023,M1P 5B7
27412,1406,47181-251744,43.768327,-79.271867,M1P 2X3
27413,1407,4318-249544,43.783774,-79.253314,M1S 3P6
27414,1408,54931-288675,43.776324,-79.259292,M1P 4P5
27415,1409,58728-292978,43.74188,-79.313527,M4A 2V6
27416,1410,4095-282005,43.735917,-79.344281,M3C 0H4
27417,1411,24209-236145,43.752471,-79.276377,M1P 2K9
27418,1412,4803-97529,43.726914,-79.293247,M1L 2L9
27419,1413,74752-97381,50.717033,-113.980337,T0L 1T5
27420,1414,4532-94881,50.705495,-113.973451,T1S 2E1
27421,1415,51020-265793,50.705248,-113.949825,T1SOL3
27422,1416,29383-224506,49.191726,-122.890604,V3V 0C1
27423,1417,16715-170124,49.22753,-122.840566,V3K 6Z1
27424,1418,54357-266927,49.233609,-122.855503,V3K 6P9
27425,1419,16633-168428,49.207183,-122.903069,V3L0A5
27426,1420,7149-136086,49.200505,-122.916914,V3M 3X3
27427,1421,4499-91240,49.248884,-122.818434,V3K 6C4
27428,1422,4810-107004,49.228609,-122.892944,V3L 3X3
27429,1423,181-233,49.213021,-122.91888,V3L 5H1
27430,1424,74889-99486,49.213175,-122.920849,V3L 3C2
27431,1425,79718-128727,49.221968,-122.914205,V3L 2B8
27432,1426,137-22,49.222913,-122.914121,V3L 2B8
27433,1427,60054-294167,49.249499,-122.863927,V3K 3P2
27434,1428,4435-70260,49.263117,-122.838746,V3J 3R3
27435,1429,4682-100790,49.263832,-122.766814,V3B 5L7
27436,1430,74462-95599,49.265513,-122.775226,V3C 6K5
27437,1431,4274-285616,49.250709,-122.895399,V3J 1N4
27438,1432,23274-210524,43.655803,-79.767868,L6Y 0H7
27439,1433,48145-261615,43.693732,-79.75211,L6W 2B3
27440,1434,67043-300917,43.61828,-79.76879,L6Y 5S5
27441,1435,53844-284904,43.715462,-79.722025,L6T 3R5
27442,1436,4343-2067,43.706131,-79.783209,L6V 2K2
27443,1437,19572-200494,43.681776,-79.814992,L7A 2Y7
27444,1438,4344-1729,43.728717,-79.762492,L6R 2K7
27445,1439,4872-106562,43.598285,-79.783616,L5N 0A2
27446,1440,4657-100002,43.636896,-79.621065,L4W 5S6
27447,1441,23314-210525,43.737631,-79.701002,L6T 4X2
27448,1442,55133-288878,43.702435,-79.829202,L7A 2L8
27449,1443,27008-241205,43.679649,-79.842424,L7A 4A1
27450,1444,16201-140064,43.559777,-79.733801,L5M 0R4
27451,1445,55390-286738,43.555028,-79.714545,l5m 6j3
27452,1446,49643-269865,43.630184,-79.87618,L7G 5X3
27453,1447,52984-283789,43.575022,-79.829313,L7G 0J1
27454,1448,56095-289985,43.76475,-79.660376,L6T 5J6
27455,1449,79269-99848,43.329457,-79.819617,L7S 1Y3
27456,1450,4494-93178,43.325919,-79.819863,L7S 2J8
27457,1451,4709-103125,43.327628,-79.800447,L7R 2G5
27458,1452,55381-289197,43.347309,-79.79526,L7R 3N2
27459,1453,50088-272604,43.358845,-79.781345,L7N 2R4
27460,1454,4675-100793,43.37332,-79.761117,L7L 2Y5
27461,1455,16499-170404,43.390941,-79.822296,L7M 4M8
27462,1456,19770-183025,43.393805,-79.823728,L7M 0W3
27463,1457,18433-182389,43.391088,-79.788336,L7L 0B7
27464,1458,58365-290600,43.392407,-79.793341,L7L6M5
27465,1459,4678-100978,43.405495,-79.808096,L7L 0A2
27466,1460,58375-292398,43.25077,-79.812754,L8H 2V4
27467,1461,49533-269384,43.260344,-79.873778,L8R 3L4
27468,1462,21992-186228,43.257904,-79.871874,L8P 4V3
27469,1463,53974-285686,43.255633,-79.866347,L8N 1A8
27470,1464,73863-106113,43.39798,-79.747127,L6L 0B1
27471,1465,4915-122111,43.256156,-79.885456,L8P 4A9
27472,1466,17732-182187,43.263167,-79.918382,L8S 4L8
27473,1467,17203-171524,43.257553,-79.919376,L8S 1C6
27474,1468,4757-104792,43.428933,-79.765287,L6M 5E4
27475,1469,56151-289063,43.224249,-79.749006,L8G 4H3
27476,1470,49532-269564,43.216576,-79.862585,L9A 4X5
27477,1471,29167-249436,43.449843,-79.763507,L6M 0L8
27478,1472,4531-94623,43.449649,-79.75904,L6M 5A9
27479,1473,61700-296120,43.208721,-79.889688,L9B 1K2
27480,1474,4323-1693,43.206677,-79.891608,L9B 1K3
27481,1475,4980-138085,43.195545,-79.810626,L8J 0B4
27482,1476,60332-294486,43.191277,-79.814023,L8J 0B4
27483,1477,4279-865,43.226753,-79.95421,L9K 1L5
27484,1478,52367-281585,43.464233,-79.745086,L6H 6Z6
27485,1479,4258-286587,43.450892,-79.70291,L6M 3R2
27486,1480,17342-166924,43.438198,-79.675716,L6K 1E4
27487,1481,65819-300231,43.489252,-79.858251,L9T8X3
27488,1482,4573-96127,43.457571,-79.67862,L6J 7Z5
27489,1483,20683-199288,43.460341,-79.674737,L6J 7S8
27490,1484,54050-284127,43.216197,-79.640722,L8E 5L1
27491,1485,4430-18659,43.487401,-79.718246,L6J 4Z2
27492,1486,20684-195385,43.488398,-79.718848,L6H 6Z9
27493,1487,4756-104231,43.507059,-79.83773,L9T 0J9
27494,1488,4816-104227,43.497612,-79.707513,L6H 0E9
27495,1489,57459-290857,43.49418,-79.679678,L6H 0N1
27496,1490,23284-222864,43.204033,-79.59676,L3M 4E8
27497,1491,4233-544,43.651357,-79.475875,M6S 1N4
27498,1492,25595-241230,43.622389,-79.481608,M8V 1A4
27499,1493,22838-224385,43.698454,-79.463205,M6B 4B3
27500,1494,60051-292781,43.683877,-79.415186,M5P 3N3
27501,1495,4206-529,43.700719,-79.427455,M6C 2B6
27502,1496,4210-531,43.689263,-79.412967,M5P 3M2
27503,1497,61606-296058,43.721527,-79.456736,M6A 2T5
27504,1498,74829-100385,51.185218,-114.476189,T4C 2A5
27505,1499,4626-99131,51.189229,-114.47474,T4C 0A4
27506,1500,54244-286492,51.151697,-114.213185,T3G 5T4
27507,1501,17004-164724,51.149453,-114.211906,T3G 0E2
27508,1502,4751-104207,51.156853,-114.160364,T3R 0A1
27509,1503,4864-103821,51.163427,-114.127284,T3P 0A3
27510,1504,4543-95050,51.160929,-114.064859,T3K 6B8
27511,1505,74942-102406,51.126903,-114.072233,T3K 2A8
27512,1506,26267-206924,51.153915,-114.028676,T3K 0Z7
27513,1507,22945-207164,51.096754,-114.032564,T2E 7H8
27514,1508,54414-274192,51.257054,-114.021507,T4B 4J3
27515,1509,74828-99754,56.238095,-120.847267,V1J 3X3
27516,1510,49679-270684,56.237888,-120.847072,V1J 3X3
27517,1511,27064-246614,55.748337,-120.223415,V1G 4K6
27518,1512,4930-106303,51.081049,-113.984241,T1Y 6M6
27519,1513,3494-141218,51.12148,-114.007742,T2E 3J1
27520,1514,74750-97800,53.541156,-113.978925,T7Z 1L1
27521,1515,51105-269144,53.540706,-113.973036,T7Z 0H4
27522,1516,4738-102813,53.541767,-113.931351,T7X 3Y1
27523,1517,15607-155027,53.541903,-113.882203,T7X 0C8
27524,1518,74840-100563,55.154124,-118.796196,T8V 6H7
27525,1519,52304-275324,55.156575,-118.777323,T8V 7Y2
27526,1520,4845-108630,55.14206,-118.800464,T8W 0H1
27527,1521,4838-108631,55.169444,-118.768601,T8X 0E7
27528,1522,4534-94624,55.171179,-118.824952,T8V 7G5
27529,1523,74747-97963,55.183544,-118.792453,T8V 4A9
27530,1524,57985-290384,55.200115,-118.795757,T8V 5L8
27531,1525,4714-101455,49.335864,-123.072211,V7N 3J3
27532,1526,4728-103755,49.32426,-123.072532,V7M 2J6
27533,1527,172-289343,49.334686,-123.040483,V7J 3H2
27534,1528,74753-97373,50.698602,-120.359148,V2B 2L2
27535,1529,4913-101291,50.696966,-120.357718,V2B 3H9
27536,1530,56174-290053,50.676903,-120.334179,V2C 1Y1
27537,1531,21339-210884,50.671478,-120.363257,V2C0C8
27538,1532,4216-266988,50.67021,-120.354083,V2C 1K7
27539,1533,4691-99966,50.663847,-120.355336,V2C 6R6
27540,1534,15686-157767,50.653316,-120.365974,V2E 2J7
27541,1535,4975-132024,50.679054,-120.275186,V2C 4A4
27542,1536,4826-108633,50.124103,-120.762885,V1K 1C4
27543,1537,17191-176384,50.693452,-119.29934,V1E 1T3
27544,1538,75537-60379,44.503381,-80.311607,L9Y 3Z2
27545,1539,52468-280628,44.500404,-80.237009,L9Y 4Y7
27546,1540,4488-92620,44.502964,-80.219383,L9Y 1A2
27547,1541,50007-272270,44.472437,-80.076278,L9Z 0A6
27548,1542,17995-156064,44.411862,-79.71043,L4M 5A2
27549,1543,53828-286039,44.574158,-80.923466,N4K 1Z3
27550,1544,51252-269064,44.401157,-79.699901,L4M 3C2
27551,1545,4489-92622,44.346817,-79.703387,L4N 9J7
27552,1546,67049-301444,44.414421,-79.676697,L4M 0J7
27553,1547,52380-276437,44.149785,-79.878843,L9R 1H6
27554,1548,66636-300679,44.352287,-79.687355,L4N 9B1
27555,1549,50490-269146,44.332888,-79.694612,L4N 9H7
27556,1550,29969-255944,44.337723,-79.679469,L4N 0L1
27557,1551,55459-289328,44.367448,-79.663247,L4N 4C9
27558,1552,55388-286620,44.355806,-79.64767,l4n 4e6
27559,1553,66635-300677,44.246889,-79.671322,L9S 0K6
27560,1554,25320-235147,44.245321,-79.670928,L9S 3R7
27561,1555,52184-276436,44.309624,-79.575776,L9S 4J1
27562,1556,55203-285744,44.39242,-79.527212,L9Z 2V9
27563,1557,56639-290530,43.945968,-79.970764,L9W 2Z2
27564,1558,4774-104085,43.902959,-80.119821,L9W 5K9
27565,1559,55227-289065,44.596803,-79.45432,L3V 6H2
27566,1560,67074-301530,44.608352,-79.437493,L3V 6J3
27567,1561,62160-296723,44.605465,-79.4093,L3V 1N3
27568,1562,29473-252344,44.69383,-79.398788,L3V 6S2
27569,1563,136-289080,49.270677,-122.755796,V3B 5M8
27570,1564,167-20,49.276983,-122.795331,V3B 6J6
27571,1565,4421-61619,49.280114,-122.799709,V3B 5R5
27572,1566,25544-241319,49.277895,-122.803206,V3B 1C2
27573,1567,4825-108844,49.296142,-122.803475,V3E 3J7
27574,1568,4895-104704,49.279546,-122.828133,V3H 0E7
27575,1569,143-17,49.283876,-122.827928,V3H 4H2
27576,1570,50330-273728,49.262801,-122.887921,V3J3X5
27577,1571,4912-108636,43.539157,-79.856676,L9T 0R3
27578,1572,4278-885,43.518295,-79.687193,L6J 4Z3
27579,1573,15841-164465,43.525734,-79.685654,L5V 2W1
27580,1574,4469-87801,43.509066,-79.631476,L5J 2Y4
27581,1575,63658-298054,43.508774,-79.630578,L5J 2Y4
27582,1576,17341-179604,43.526681,-79.650622,L5K 0A1
27583,1577,75704-94633,51.130086,-114.011713,T2E 6W5
27584,1578,70002-120504,51.128589,-114.008785,T2E 6W5
27585,1579,47118-238035,51.133564,-114.011223,T2E6W5
27586,1580,57873-290737,44.890498,-76.031403,K7A 5B8
27587,1581,49671-270244,45.030333,-75.634758,K0G 1J0
27588,1582,4904-114726,45.132047,-76.119243,K7C 0A8
27589,1583,60046-292771,45.268559,-75.743819,k2j 4h9
27590,1584,4683-100798,45.275131,-75.718766,K2J 4G5
27591,1585,15908-154985,45.274453,-75.748235,K2J 4Y6
27592,1586,65767-299855,45.26884,-75.929308,K2S 2E5
27593,1587,4922-107288,45.286754,-75.867724,K2M 2G9
27594,1588,4472-274490,45.300168,-75.885751,K2L 1V1
27595,1589,52378-278465,45.295791,-75.939319,K2S 1B9
27596,1590,58574-292526,45.317947,-75.590932,K1T 3W7
27597,1591,4575-95544,45.308831,-75.916744,K2T 1C3
27598,1592,65616-299848,45.309926,-75.915505,K2T 1B6
27599,1593,4336-1907,45.311608,-75.914139,K2T 1B9
27600,1594,4458-84661,45.328247,-75.818912,K2H 8X3
27601,1595,4959-105052,53.277536,-110.056737,T9V 0X9
27602,1596,22466-220884,53.277934,-110.011481,T9V 0A7
27603,1597,4929-125664,43.705541,-79.39786,M4S 2V2
27604,1598,4427-55359,43.706905,-79.396868,M4P 1A2
27605,1599,60047-292777,43.707252,-79.39505,M4P 1H4
27606,1600,4742-104613,43.711017,-79.399022,M4P 2E7
27607,1601,16896-163444,43.705934,-79.389431,M4S 2N3
27608,1602,4226-771,43.703935,-79.411665,M5N 1A5
27609,1603,4241-770,43.715586,-79.40045,M4P 2J5
27610,1604,4276-936,43.705186,-79.374763,M4G 3B5
27611,1605,4296-250015,43.688515,-79.394093,M4T 2T5
27612,1606,27009-242505,43.686543,-79.39986,M4V 1N5
27613,1607,54396-286182,43.722638,-79.415321,M5M 3X3
27614,1608,65569-299809,43.69667,-79.37077,M4G 1E1
27615,1609,16982-173365,43.705628,-79.361623,M4G 3T8
27616,1610,4667-100881,43.71068,-79.360969,M4G 4H9
27617,1611,60067-292776,43.699453,-79.360309,M4H 1P6
27618,1612,4386-23787,43.678015,-79.390238,M4W 2L4
27619,1613,17922-173426,43.725315,-79.454165,M6A 3A1
27620,1614,4205-530,43.678794,-79.346309,M4K 1R1
27621,1615,17181-170464,43.695983,-79.328918,M4C 3G5
27622,1616,20681-199287,43.815288,-79.607485,L4H 2T2
27623,1617,4313-1748,43.78869,-79.553348,L4H 1A6
27624,1618,4938-124144,43.788607,-79.625929,L4H 0S3
27625,1619,50289-273864,43.784322,-79.658811,L6P 2P9
27626,1620,17843-173859,43.858686,-79.709962,L7E 1M7
27627,1621,54189-276866,43.734557,-79.53369,M9M 0B3
27628,1622,25624-238965,43.682472,-79.327092,M5E 1T3
27629,1623,4718-288881,43.660439,-79.342538,M4M 1J2
27630,1624,60071-292724,43.660373,-79.328217,M4M 3H9
27631,1625,4817-251106,43.65958,-79.328309,M4M 3H9
27632,1626,19795-184746,45.339056,-75.712241,K2E 0B7
27633,1627,51923-280145,45.34283,-75.669748,K1V 1C3
27634,1628,17799-168425,45.349959,-75.75625,K2G 1V8
27635,1629,51937-280068,45.350365,-75.761738,K2G 1V7
27636,1630,16466-157825,45.362723,-75.736507,K2C 0A9
27637,1631,4287-919,45.349511,-75.787953,K2C 3S4
27638,1632,4277-915,45.356731,-75.655827,K1V 1G6
27639,1633,15700-291737,45.347414,-75.807362,K2B 8C1
27640,1634,57245-289418,45.368235,-75.662605,K1V 7Z8
27641,1635,4824-108289,45.36909,-75.772213,K2A 1H3
27642,1636,70089-116694,45.383376,-75.697599,K1S 5B6
27643,1637,63467-297773,45.387159,-75.697147,K1S 5B6
27644,1638,4484-88341,45.390503,-75.757389,K2A 4H1
27645,1639,4768-104194,45.401827,-75.709978,K1S 5N4
27646,1640,21590-206647,45.403884,-75.733759,K1Y 4S7
27647,1641,4283-937,45.403195,-75.688254,K1S 3V5
27648,1642,17218-142624,45.411502,-75.693105,K2P 1Z1
27649,1643,65843-300051,45.415016,-75.696117,K2P1X8
27650,1644,4517-93451,45.39899,-75.623117,K1G 1A4
27651,1645,4944-128924,45.418832,-75.702563,K1R 7X7
27652,1646,4238-273445,45.41901,-75.691568,K2P 1L7
27653,1647,75626-76440,45.419994,-75.7034,K1P 5R7
27654,1648,4268-289944,45.420397,-75.699807,K1P 1E4
27655,1649,4516-93218,45.421189,-75.695709,K1P 6K7
27656,1650,4957-130970,45.413151,-75.646894,K1G 3S2
27657,1651,60967-295228,45.338501,-75.907865,K2K 2A4
27658,1652,4960-130968,45.425428,-75.692943,K1N 9J7
27659,1653,47082-255356,45.41608,-75.806486,J9J 3J1
27660,1654,4788-104697,45.42109,-75.649234,K1K 2C6
27661,1655,58410-292563,45.426702,-75.680098,K1N 6P7
27662,1656,15726-162824,45.42339,-75.636936,K1K 3B8
27663,1657,61683-292770,45.430276,-75.664935,K1L 6P9
27664,1658,53909-286089,45.34419,-75.930411,K2K 3K1
27665,1659,48809-210526,45.4393,-75.677235,K1M 2C5
27666,1660,17650-168364,45.432212,-75.617469,K1J 8K6
27667,1661,18568-178784,45.464607,-75.717638,J8T 0B5
27668,1662,19686-199345,45.476179,-75.697501,J8T 6G3
27669,1663,20172-201624,45.461361,-75.523809,K1C 7E2
27670,1664,5063-145250,51.205049,-113.994299,T4A 0G3
27671,1665,4686-99705,49.266378,-124.78571,V9Y 8K2
27672,1666,4705-101307,49.842098,-124.517552,V8A 1Z9
27673,1667,61701-294674,49.675167,-124.982736,V9N 2L8
27674,1668,4475-89080,49.683888,-124.991496,V9N 2K6
27675,1669,50685-274726,49.684987,-124.99283,V9N2K6
27676,1670,17337-163346,49.709107,-124.963315,V9N 0A9
27677,1671,4666-100575,45.457404,-75.497574,K4A 5E6
27678,1672,54983-288774,45.455602,-75.503844,K4A 3T9
27679,1673,55749-289586,45.461805,-75.484392,K4A4C5
27680,1674,58077-291992,45.478182,-75.516631,K1C 2L9
27681,1675,57682-290273,45.470011,-75.454795,K4A 3N4
27682,1676,48602-263887,45.489687,-75.478144,K4A 3P7
27683,1677,53827-286045,45.544157,-75.303921,K4K 0B2
27684,1678,79648-107923,54.823265,-127.190362,V0J 2N0
27685,1679,4627-99063,43.871878,-78.908225,L1N 9S2
27686,1680,16278-161004,43.88305,-78.911794,L1N 7T2
27687,1681,4932-117888,43.87934,-78.878732,L1J 0B5
27688,1682,47180-256825,43.890292,-78.879583,L1J 2K5
27689,1683,15720-156244,43.922154,-78.929121,L1R 0K6
27690,1684,4911-108286,43.914795,-78.958893,L1R 3E1
27691,1685,4790-104208,43.937794,-78.85876,L1K 2Z5
27692,1686,4304-853,43.863117,-79.021326,L1Z 1G1
27693,1687,50472-265924,43.880028,-79.024983,L1T 4V2
27694,1688,49715-265165,43.879364,-79.026689,L1Z 1Z2
27695,1689,61740-294562,43.964479,-78.905236,L1L 0C1
27696,1690,4860-106552,43.85879,-79.037866,L1T 1P5
27697,1691,61450-295206,43.840033,-79.054243,L1W 3R6
27698,1692,58425-291994,43.834903,-79.085987,L1V 1B8
27699,1693,4414-20599,43.836648,-79.089921,L1V 3M9
27700,1694,57286-290788,43.829078,-79.088098,L1W 1L8
27701,1695,55535-286668,43.90973,-78.712588,L1C 3K7
27702,1696,62158-296726,43.911731,-78.686183,L1C 1N3
27703,1697,16709-161186,43.797471,-79.148805,M1B 1G8
27704,1698,24248-235750,43.784779,-79.184959,M1C 1A4
27705,1699,4777-104186,43.770374,-79.186485,M1E 3E6
27706,1700,52586-280629,43.743753,-79.216334,M1J 2H7
27707,1701,66641-300977,43.920951,-78.540352,L1B 1C2
27708,1702,52436-281915,44.091418,-79.132389,L9P 1R1
27709,1703,49964-251783,43.708085,-79.249524,M1N 1V1
27710,1704,47992-257165,43.687708,-79.288047,M4E 3W2
27711,1705,4719-101643,43.68088,-79.284976,M4E 1T4
27712,1706,4983-137904,52.1142,-106.600857,S7H 5M3
27713,1707,4566-95254,52.115234,-106.620093,S7H 0V4
27714,1708,50328-273644,52.114392,-106.632277,S7H0T3
27715,1709,55692-286153,52.114953,-106.634809,S7H0T3
27716,1710,6090-139484,52.130168,-106.631004,S7N 5E8
27717,1711,75251-93591,52.130557,-106.641077,S7N 0W8
27718,1712,54243-286490,52.086694,-106.623275,S7T 0V1
27719,1713,26918-236885,52.086007,-106.626992,S7T 0V1
27720,1714,47372-208105,52.147137,-106.621731,S7N 4V2
27721,1715,18351-181965,52.148547,-106.569182,S7S 0A5
27722,1716,16390-168429,52.149531,-106.566982,S7S0A5
27723,1717,60460-294221,52.13365,-106.661253,S7K 2C3
27724,1718,4496-90703,52.127689,-106.666337,S7K 1J5
27725,1719,52985-283944,52.147438,-106.670669,S7L 1A7
27726,1720,58176-292155,52.158219,-106.663769,S7K 7C7
27727,1721,51719-278728,52.169223,-106.642284,S7K 5S6
27728,1722,59659-292704,52.130252,-106.722728,S7L 5R7
27729,1723,53445-274245,52.14019,-106.756705,S7K 6V7
27730,1724,79740-128704,50.391679,-105.537491,S6H 1S6
27731,1725,26577-206484,50.404459,-105.533217,S6H 6M3
27732,1726,58741-292551,50.473061,-104.665884,S4R 7M2
27733,1727,55634-289448,50.405538,-104.645494,S4W0B7
27734,1728,3937-128705,50.403345,-104.623962,S4S 6H7
27735,1729,19551-193811,50.445444,-104.622946,S4T 1N8
27736,1730,4352-2303,50.401922,-104.619151,S4S 6H7
27737,1731,47245-257147,50.407307,-104.618511,S4S 6B4
27738,1732,47885-257704,50.453271,-104.617987,S4P 2S5
27739,1733,79543-102411,50.482588,-104.617893,S4R 3C3
27740,1734,53634-279348,50.450438,-104.610229,S4P 0J3
27741,1735,79530-102414,50.445625,-104.552666,S4P 0S4
27742,1736,55694-286537,50.41552,-104.517018,S4V 3K7
27743,1737,66651-297378,50.417395,-104.511035,S4V 3P7
27744,1738,58740-292550,50.445837,-104.512409,S4N7E1
27745,1739,74983-102402,50.572154,-111.901726,T1R 0V4
27746,1740,79560-102424,48.610025,-93.392083,P9A 1H3
27747,1741,79568-102941,53.185638,-105.762736,S6V 5V5
27748,1742,19968-169124,53.1995,-105.727623,S6V 0C7
27749,7582,25621-241324,42.249743,-83.060356,N9H 1S4
27750,7583,60045-292779,42.247181,-83.059157,N9H 1S4
27751,7584,4669-100547,42.285994,-83.056811,N9C 2L1
27752,7585,63702-296728,42.306549,-83.068422,N9B 3P4
27753,7598,57075-291044,42.275116,-83.006702,N8X 3Y9
27754,7599,4583-96408,42.25525,-83.0015,N9G 1X2
27755,7600,4332-1980,42.273826,-83.003061,N8X 3Y8
27756,7604,4557-95792,42.255774,-82.963585,N8W 3T5
27757,7607,4744-103299,42.311861,-82.946223,N8T 1E6
27758,10984,59013-293229,45.359187,-73.723216,J6J 2R3
27759,10985,17292-155051,45.386314,-73.548168,J5B 0A1
27760,10986,63881-298599,45.417596,-73.487082,J5R 6G8
27761,10987,62410-293771,45.272319,-74.120031,J6S 5P8
27762,16776,12446-151646,46.811747,-71.205748,G1R 4P5
27763,16777,59996-293942,46.786743,-71.163309,G6V 6E2
27764,16778,4082-140787,46.864542,-71.214373,G1C 5W2
27765,16779,49328-263785,46.832059,-71.280753,G2K 1C2
27766,16780,17456-179206,46.786792,-71.281806,G1V 4H2
27767,16781,19166-199224,46.774016,-71.278426,G1V 2L1
27768,16782,47085-245076,46.830242,-71.298198,G2K 1N4
27769,16783,26776-245078,46.770739,-71.284905,G1V 4J9
27770,16784,56870-290794,46.617832,-71.515463,G0S 2E0
27771,24198,4792-106467,50.028915,-125.249709,V9W 3A6
27772,24199,4581-96731,43.668414,-79.307944,M4L 1H1
27773,24200,4227-271584,43.669721,-79.302125,M4L 1H8
27774,24800,3772-151706,45.389198,-73.963855,J7V 7X4
27775,24801,26037-230225,45.411323,-74.031695,J7V 0N3
27776,24802,15733-163524,45.448297,-73.854514,H9H 3B5
27777,24803,4066-140765,45.462932,-73.830346,H9R 1C4
27778,24804,57315-285977,45.468825,-73.829402,H9R 5K3
27779,24805,4067-140782,45.473787,-73.8356,H9G 1X1
27780,24806,4064-140743,45.486327,-73.799751,H9B 1Z9
27781,24807,61239-295375,45.448381,-73.754722,H9S 1B4
27782,24808,72385-5765,45.457292,-73.752734,H4Y 1H1
27783,24809,78011-108786,45.458397,-73.747501,H4Y 1H1
27784,24810,62678-296985,45.474548,-73.732584,H9P 1A2
27785,24811,47571-258824,45.55837,-73.793127,H7T 2P7
27786,24812,4111-142224,45.497619,-73.705834,H4R 1Y8
27787,24813,4068-237114,45.57121,-73.752661,H7T 1C8
27788,24814,6021-146644,45.555786,-73.727351,H7N 0A8
27789,24815,25787-242504,45.431963,-73.630223,H8N 1Y5
27790,24816,10315-184764,45.507447,-73.662426,H3R 2K5
27791,24817,4057-140779,45.568909,-73.726335,H7S 1N1
27792,24818,62617-294099,45.494581,-73.647654,H3W 0B1
27793,24819,18965-184544,45.482451,-73.630376,H3X 1V4
27794,24820,25622-241864,45.62207,-73.799164,J7A 2H1
27795,24821,4069-276438,45.52827,-73.648846,H3P 3E9
27796,24822,23595-222908,45.496883,-73.624189,H3T 1Y5
27797,24823,4065-140744,45.47753,-73.605405,H2Z 1H2
27798,24824,23511-230865,45.542938,-73.640344,H2P 1E2
27799,24825,29743-255126,45.613423,-73.73857,H7K 3G5
27800,24826,4056-140777,45.495654,-73.579617,H3H 2L8
27801,24827,56660-290564,45.676678,-73.908678,J7C 5L4
27802,24828,27452-205944,45.496566,-73.570434,H3B 0G6
27803,24829,4063-140741,45.502027,-73.571892,H3A 3J5
27804,24830,25781-236244,45.506607,-73.572614,H3A 2L9
27805,24831,4059-288415,45.500684,-73.568901,H3B 2B6
27806,24832,47948-256355,45.498546,-73.566507,H3B 4W5
27807,24833,16435-170964,45.525694,-73.581566,H2J 1W8
27808,24834,29742-255124,45.514026,-73.572604,H2X 2V5
27809,24835,23240-219044,45.501236,-73.564305,H3B 4L4
27810,24836,4053-140734,45.506963,-73.566096,H2X 2A1
27811,24837,56490-290343,45.51045,-73.565312,H2X1J5
27812,24838,62033-295118,45.467063,-73.543386,H3E 1J5
27813,24839,67029-299291,45.51585,-73.5588,H2L 2E4
27814,24840,4073-140749,45.519382,-73.555454,H2L 2H4
27815,24841,65587-300003,45.54472,-73.561395,H1W 3Z8
27816,24842,18198-174465,45.589612,-73.568378,H1S 2X6
27817,24843,63880-298600,45.437765,-73.473767,J4Y3B8
27818,24844,21120-209165,45.600112,-73.563988,H1M 1W9
27819,24845,4072-140746,45.488037,-73.472009,J4V 2H9
27820,27328,54867-285814,42.036449,-82.601025,N8H 3C7
27821,27429,67053-301070,45.539177,-73.467888,J4J 2W1
27822,27430,19232-173524,45.734041,-73.614103,J7K 2L5
27823,27431,19565-199066,45.57574,-73.445535,J4B 5M7
27824,27432,57235-291242,45.708978,-73.511601,J6V 1S6
27825,27460,6149-147151,44.661828,-63.599035,B3K 1Y5
27826,27461,20568-206464,44.649327,-63.618688,B3L 4T8
27827,27462,61586-294956,44.657468,-63.628347,b3l 4h8
